"Neo.Reference.ID","Absolute.Magnitude","Est.Dia.in.KM.min.","Est.Dia.in.KM.max.","Epoch.Date.Close.Approach","Relative.Velocity.km.per.sec","Miles.per.hour","Miss.Dist..kilometers.","Orbit.ID","Orbit.Uncertainity","Minimum.Orbit.Intersection","Jupiter.Tisserand.Invariant","Epoch.Osculation","Eccentricity","Semi.Major.Axis","Inclination","Asc.Node.Longitude","Orbital.Period","Perihelion.Distance","Perihelion.Arg","Aphelion.Dist","Perihelion.Time","Mean.Anomaly","Mean.Motion","Hazardous"
2418198,19,0.4212646106,0.9419763057,1186556400000,19.4293481799,43461.5089436277,64664624,27,1,0.089119,6.79,2458000.5,0.379618045498226,0.851839910769123,24.4538129245005,150.71607271045,287.167576352221,0.528466108765565,114.322850188726,1.17521371277268,2458030.38995012,322.529258416315,1.25362342285624,"False"
3772398,22.612,0.07982795,0.1785007227,1152946800000,1.983208698,4436.2395365841,49575832,25,4,0.169584,4.486,2458000.5,0.252280291638699,1.50298059470599,10.0136236376039,186.755409122183,673.020800642422,1.12380821194626,55.9241435140363,1.88215297746572,2457901.9255264,52.7276578402501,0.534901743982307,"False"
3395986,19.4,0.3503926411,0.7835017643,1194508800000,22.0584319386,49342.5064034423,17641828,19,0,0.12015,3.354,2458000.5,0.715365759508386,2.09677474660105,10.5660002077001,184.667827924262,1108.98607487493,0.596813887480787,135.787221686403,3.59673560572131,2457698.67855955,97.9775319301825,0.324620847958439,"False"
3550467,19.5,0.3346223745,0.7482383761,1.289808e+12,23.5963174429,52782.6024880118,66793528,15,7,0.0526636,4.523,2458000.5,0.843351873929024,1.26882172572103,37.3776381823007,44.6699139611777,522.034657437815,0.198758545652341,132.914710282788,2.33888490578973,2458182.56796563,234.44422186759,0.689609386792261,"False"
2169352,19.3,0.3669061375,0.8204270649,1383897600000,17.4487883159,39031.1945838168,47789672,58,0,0.124234,3.412,2458000.5,0.518267178233181,2.08357581290279,32.3006948356129,32.2607683588762,1098.53117913178,1.00372685571475,48.3970311970565,3.16342477009082,2457748.05201933,82.7298075525706,0.327710316137339,"False"
3661459,26.3,0.0146067964,0.0326617897,1392451200000,5.6230618618,12578.2270785794,7860512,4,8,0.040209,3.911,2456698.5,0.436955315947205,1.82967231339384,0.430204963361734,332.908218754315,903.979124439237,1.03018726961498,183.263507157383,2.6291573571727,2456711.24372246,354.924949081713,0.398239284810164,"False"
3025766,22.1,0.1010543415,0.2259643771,1.040544e+12,30.1699876617,67487.2454003943,68774704,24,0,0.00767126,4.894,2458000.5,0.519454086970355,1.2865451823245,2.03154461212229,279.836042137311,533.010778209775,0.618244029294018,287.572226821992,1.95484633535498,2458011.87532963,352.317005893546,0.675408480873751,"True"
3752517,20.8,0.1838886721,0.411187571,879580800000,18.3253629689,40992.004425232,38503608,12,5,0.256543,4.869,2458000.5,0.479883924134565,1.28189888603567,21.5577005732894,200.180595419902,530.125972386468,0.666736218261146,150.980782393011,1.8970615538102,2458156.73396663,253.90403240914,0.679083875818021,"False"
3117468,22.5,0.0840533402,0.1879489824,1016179200000,14.36361978,32129.9810859238,6134378,22,1,0.0413485,6.026,2458000.5,0.462699943687126,0.988423852103038,9.48840261105603,188.512852074207,358.932887226839,0.53108019139595,226.702555355706,1.44576751281013,2458025.54458467,334.880957405378,1.00297301476442,"False"
3764726,26,0.0167708462,0.0375007522,1055055600000,5.2102489014,11654.8057674953,26760848,10,2,0.00367107,6.288,2458000.5,0.218922022564177,0.953909419419638,4.52948421438806,67.3422082981063,340.297793221217,0.745077639977271,113.73440422942,1.16274119886201,2458146.80056056,205.22908214795,1.05789695722762,"False"
3184470,22.2,0.096506147,0.2157943048,1087282800000,8.6954907688,19450.9433006843,3899950,28,0,0.0113589,5.138,2458000.5,0.335842022302328,1.23232588441813,2.55288792847206,252.600617706179,499.674035637794,0.81845906725964,297.887130961073,1.64619270157662,2458112.92300877,279.002629174215,0.720469694889166,"False"
3742340,21.6,0.1272198785,0.2844722965,1108454400000,15.9090064597,35586.8565496515,54887048,9,3,0.334879,5.611,2458000.5,0.37940377515868,1.06691500311414,28.8974119662063,127.241292029315,402.525279553422,0.662123423159202,160.915553073089,1.47170658306908,2457965.65864847,31.1604939824478,0.894353766797947,"False"
2004769,16.9,1.1080388213,2.4776501261,997858800000,9.7506875993,21811.3130909188,48056728,89,0,0.0203525,5.676,2458000.5,0.483169323016379,1.06329825368974,8.88515554138232,325.577320286047,400.480226408704,0.549545156289968,121.367469084872,1.57705135108951,2457837.45398711,146.565450100798,0.898920786247776,"True"
3036363,23.7,0.0483676488,0.1081533507,1055055600000,8.5946613634,19225.3980038028,22684586,18,0,0.0160056,7.097,2458000.5,0.430378448344743,0.815171735014562,2.66985862818025,55.102260691278,268.826511222594,0.464339388564503,17.9114439275984,1.16600408146462,2458038.45158122,309.177002013964,1.33915363616021,"False"
3471590,20.6,0.2016299194,0.4508582062,9.10512e+11,19.7717359213,44227.3960824468,19511080,36,1,0.013478,3.993,2458000.5,0.584606387395588,1.69561625750958,3.83823317604953,245.717414783124,806.472911923693,0.704348162797678,245.332853897331,2.68688435222148,2457622.04312712,168.938686250304,0.446388210536775,"True"
3117426,20.1,0.2538370294,0.5675968529,1347692400000,18.5574169046,41511.08587381,27426934,42,0,0.0526347,5.282,2457800.5,0.141216271636399,1.15960591533698,31.7607641844435,169.513695452393,456.104188012753,0.995850691405577,120.928943105696,1.32336113926838,2457959.53402778,234.475500323294,0.789293344506484,"False"
3653970,20.3,0.2315021222,0.5176544822,1323331200000,22.2858304419,49851.1741153834,61515192,41,0,0.00846995,4.169,2458000.5,0.466886231393361,1.62999574843481,9.33855218462878,33.1167050911619,760.112954652973,0.868973176260881,121.968825400437,2.39101832060874,2458226.23021397,253.091051097783,0.473613819888594,"True"
3249141,21.4,0.1394938229,0.3119176705,1089874800000,9.0167708288,20169.6146669269,7370904.5,25,0,0.0232584,4.649,2458000.5,0.342047212775581,1.41825136118789,2.57736265111987,317.198417509255,616.919134258311,0.933142436078397,281.629687584271,1.90336028629738,2458091.81159852,306.715584520486,0.58354487648176,"True"
3451790,21.8,0.1160259082,0.2594418179,1242370800000,9.7365383063,21779.6625373527,25752592,19,0,0.0149534,4.47,2458000.5,0.468231351821654,1.47409850248005,0.982605668768778,265.918934024379,653.714599700347,0.783879367945537,10.9685023846841,2.16431763701455,2458265.99512083,213.792092842769,0.550699036192581,"True"
3560817,22.6,0.0802703167,0.1794898848,1302850800000,11.2946983345,25265.1107044934,4973948.5,23,4,0.0268535,4.425,2458000.5,0.379930048572159,1.50708731566283,12.4948929708272,22.1466824046491,675.781111513223,0.934499558620568,231.322665758013,2.0796750727051,2457733.6236252,142.169547639492,0.532716872174602,"False"
3125002,23.2,0.0608912622,0.1361570015,1.168848e+12,29.0126533123,64898.4041942738,74005712,20,0,0.0538023,5.732,2458000.5,0.44035103741153,1.05571542702254,6.61420154087141,208.257896209835,396.203884065792,0.590830043521806,138.991030829279,1.52060081052327,2458024.7821513,337.936676497048,0.908623096537388,"False"
3388322,21,0.1677084622,0.3750075218,1192431600000,2.0066371996,4488.6467518132,39261352,26,1,0.262164,4.534,2458000.5,0.159917633210651,1.49672613934171,3.09724063120738,217.054101312978,668.824143343892,1.25737323757367,171.868218098135,1.73607904110975,2457743.35402926,138.410896779592,0.538258081115498,"False"
3724110,21.1,0.160160338,0.358129403,1312786800000,16.851895812,37696.0057419395,54254492,15,1,0.316524,4.189,2458000.5,0.193873448638906,1.58958446875738,32.3616259053484,308.440674963887,732.021510566649,1.28140624589655,42.7205340503665,1.89776269161822,2458014.37466694,353.176593822951,0.491788826972213,"False"
3621020,27.8,0.0073207399,0.016369672,1355558400000,10.0460544433,22472.0191842974,275510.09375,6,8,0.00132616,3.127,2456275.5,0.630492718680898,2.55106776694237,0.570867059242748,256.312262895883,1488.26894628465,0.94263811502367,214.996277980281,4.15949741886108,2456297.64700736,354.642821333218,0.241891763514056,"False"
2349928,18.6,0.5064714588,1.1325046106,1334473200000,25.2047564803,56380.5197707748,28834688,25,1,0.1576,3.446,2458000.5,0.776230771070569,1.93354343081268,10.9776433134482,294.561604171039,982.040331392566,0.432667522614519,16.6903153986644,3.43441933901084,2458042.03536626,344.773810833618,0.366583722166999,"False"
3012392,25.5,0.0211132445,0.0472106499,897289200000,4.5655252256,10212.6233771833,806147.9375,27,3,0.00242328,5.174,2458000.5,0.201773086139018,1.23288041401927,1.481035557515,84.3662110881179,500.011343182632,0.984118328042253,209.372422159777,1.48164249999629,2458001.11611935,359.556404131563,0.719983666187565,"False"
2153315,19.2,0.3841978911,0.8590926012,790761600000,24.4218839949,54629.3123082415,19324928,22,0,0.0987582,4.921,2458000.5,0.449762795996509,1.23747453629878,34.6951274528148,112.562984413088,502.808757899797,0.680904528878559,288.374651115604,1.79404454371901,2458242.43909867,186.7769322777,0.715977982371864,"False"
3719206,21,0.1677084622,0.3750075218,7.98534e+11,26.0538805106,58279.9253141594,59935336,9,1,0.175606,4.38,2458000.5,0.545844028299236,1.48715222472936,10.4249532879634,114.72927308204,662.417145035928,0.675399063688915,354.169234042591,2.29890538576981,2457734.9226792,144.331764664412,0.543464194273647,"False"
3745995,22.3,0.0921626549,0.2060819612,1142409600000,30.0041988993,67116.3925179404,65412280,14,5,0.0397056,6.904,2458000.5,0.547842824547494,0.832594209364945,12.0727197099214,350.183513933402,277.490746961844,0.376463446004566,29.8016426502658,1.28872497272532,2457922.30675245,101.443271265353,1.29734055618619,"False"
2462238,20.6,0.2016299194,0.4508582062,1391846400000,22.1207287303,49481.8580967508,65011724,58,1,0.0351116,7.466,2458000.5,0.347714349340407,0.770825357475993,7.21740017504443,331.530193049373,247.190864495816,0.502798319846142,7.20491339405743,1.03885239510585,2458111.04308421,199.008976336749,1.45636450090611,"True"
3568443,19.9,0.2783267681,0.6223575734,995180400000,20.6632805645,46221.6922946417,72823856,46,0,0.266142,4.111,2458000.5,0.195081535650021,1.5921864168357,39.0401919633866,295.136938969844,733.819585363862,1.28158024559829,354.937897117515,1.90279258807312,2457945.86550526,26.8027979875634,0.490583799043051,"False"
2455176,20.6,0.2016299194,0.4508582062,1360915200000,29.7597107632,66569.4970061853,21748342,29,0,0.0346675,4.638,2454749.5,0.738662056374593,1.31318971233129,3.90808242117284,3.75631620259453,549.654305903095,0.343186299010699,271.386904915836,2.28319312565188,2454734.05227079,10.1176001981945,0.654957117835202,"True"
3309828,20.4,0.2210828104,0.4943561926,1355558400000,16.4424126322,36780.0328168794,53552216,31,0,0.0178569,7.659,2458000.5,0.333597404994171,0.743386312961565,22.2246042824188,282.694819224528,234.110163321811,0.495394568049402,340.112667870014,0.991378057873728,2458054.70832472,276.641821001955,1.53773759708646,"True"
3729843,22.2,0.096506147,0.2157943048,1015574400000,22.1957154506,49649.5958913829,43621872,8,5,0.0640711,3.626,2458000.5,0.589714489330877,1.97392890226256,5.71634766647508,286.044272681494,1012.96790633808,0.809874427689335,163.251109993598,3.13798337683578,2458376.42905379,226.398077849257,0.355391318666172,"False"
3609842,22.5,0.0840533402,0.1879489824,1224658800000,4.3895179957,9818.9128044884,53678048,11,6,0.239511,3.248,2458000.5,0.513651925765337,2.5340588746524,3.74890458200904,168.368993325159,1473.40954185146,1.23243465368445,216.54210194666,3.83568309562035,2457689.432654,76.0034745119419,0.244331253310352,"False"
3512702,25.4,0.022108281,0.0494356193,874306800000,19.9651254551,44659.9891305532,61571636,19,2,0.00275724,5.434,2458000.5,0.287266739845521,1.14748389031515,0.639550897507918,30.4950412765114,448.971033774743,0.817849934119064,64.7806644122631,1.47711784651124,2457899.92365285,80.6454810009091,0.801833465676582,"False"
3312420,23.4,0.0555334912,0.1241766613,1136707200000,7.1152011261,15915.9933988749,18096550,11,6,0.103824,3.224,2458000.5,0.56293733040643,2.48443165613146,8.6595203872474,108.63704626547,1430.33909200081,1.08585233205159,0.905960876587326,3.88301098021132,2458043.00466497,349.302061675781,0.251688569524042,"False"
3723951,20.5,0.2111324448,0.4721064988,823766400000,32.3499906347,72363.6940506569,55525012,11,4,0.0484137,3.908,2458000.5,0.671147560734562,1.6880898466615,12.2714325783141,134.497286696848,801.109281596985,0.555132463773854,251.342194353036,2.82104722954915,2458090.43136502,319.586922595678,0.449376893102963,"True"
3484926,26.1,0.0160160338,0.0358129403,1232006400000,9.8072308182,21937.7946171882,21477740,7,7,0.0488941,5.977,2458000.5,0.123670577067078,1.01659763377208,11.8143572586851,285.651753128511,374.388127999513,0.890874417758462,289.901797755043,1.1423208497857,2457921.09101264,76.3572167819929,0.961568952315894,"False"
2088254,17.6,0.8027031673,1.7948988478,1215500400000,12.1349891913,27144.7573220284,72339232,121,0,0.0100036,5.142,2458000.5,0.629687962329429,1.1821349444761,1.52141736614601,272.26806726401,469.460449309207,0.437758800090532,140.031677368717,1.92651108886167,2458035.25819139,333.346106325894,0.766837761369944,"True"
3772394,23.779,0.0466396171,0.1042893544,906447600000,9.3209847058,20850.1106884612,39950296,3,6,0.0562518,5.526,2458000.5,0.0609614043787918,1.12655831978085,12.5091934531906,172.62539346282,436.746009659651,1.05788174249239,200.481849658685,1.1952348970693,2458066.89711052,305.270341892345,0.824277708411217,"False"
2152952,17.6,0.8027031673,1.7948988478,1.284534e+12,26.1386118449,58469.4608359526,65464880,69,0,0.27964,4.338,2458000.5,0.187018817289593,1.38348051536221,55.2970291066596,358.701657968295,594.371528018631,1.12474362563598,280.230389695829,1.64221740508845,2457719.69488044,170.078542253799,0.605681771467215,"False"
3699893,26.9,0.0110803882,0.0247765013,824371200000,2.6838539737,6003.5129537414,17471656,15,4,0.00731584,5.92,2458000.5,0.0714991351183949,1.0343285113934,1.55915280656494,67.100731514736,384.22548831385,0.960374917400474,287.633477972661,1.10828210538632,2458073.06158076,292.01344036529,0.936949814495227,"False"
3423199,21.7,0.1214940408,0.2716689341,1218178800000,5.6271920679,12587.4659366606,25722142,15,5,0.1645,3.575,2458000.5,0.459965638548138,2.12801914788651,5.98086791803164,89.780544104827,1133.86597707177,1.14920346168623,238.582102600008,3.1068348340868,2458096.33513522,329.572551451405,0.317497841261368,"False"
3743119,19.3,0.3669061375,0.8204270649,979545600000,22.9900528931,51426.4493165441,43505844,15,5,0.0461669,2.978,2458000.5,0.654552780965701,2.40410036896213,37.6839338825298,133.042396463796,1361.53032755045,0.830489786737301,316.324510352433,3.97771095118696,2457346.02801894,173.047862697848,0.264408359267092,"True"
3381348,25.5,0.0211132445,0.0472106499,9.36774e+11,19.7658864418,44214.3113816322,53620476,10,7,0.0100755,7.817,2458000.5,0.421949413404552,0.728452760723334,6.71279066294764,141.432952642385,227.091310839865,0.421082545643197,8.06863542717148,1.03582297580347,2458085.36754322,225.462419292696,1.58526541006167,"False"
3666685,26.3,0.0146067964,0.0326617897,1.229328e+12,15.3228072481,34275.5875332662,71804912,15,3,0.0126631,7.721,2458000.5,0.403483279012806,0.738972766951156,9.71283397464045,10.4238512578799,232.028363845172,0.440809611840537,14.4528847538857,1.03713592206177,2458044.54877786,291.656803655317,1.5515344505046,"False"
3661498,22.4,0.0880146521,0.1968067451,1235289600000,19.8614466725,44428.0700616455,73149688,23,6,0.0770734,5.395,2458000.5,0.124734525045792,1.14866934805555,21.8859270846587,327.815395516611,449.666956781276,1.00539062249118,119.152089985949,1.29194807361992,2457994.63682827,4.69401140410682,0.800592515351553,"False"
3566697,19.4,0.3503926411,0.7835017643,1197100800000,15.250712606,34114.3190284026,55044768,20,0,0.0441825,5.203,2457600.5,0.493867432838743,1.16977251583114,23.6562441991461,283.409682335039,462.1155118725,0.592059966432295,97.4528057552405,1.74748506522998,2457643.68235487,326.359822699943,0.779026002700654,"True"
3768016,23.1,0.063760979,0.1425738833,1014364800000,9.7721484596,21859.3188891695,69044416,29,3,0.000436928,4.809,2458000.5,0.586227351283465,1.30041954477526,4.37360362660558,155.991526905287,541.65612575922,0.538078039484412,103.100235240263,2.06276105006611,2457861.4062345,92.4456554588764,0.664628318373397,"False"
3644729,22,0.1058168859,0.2366137501,1367996400000,6.9976764637,15653.1024816426,25191970,7,8,0.143118,3.73,2456491.5,0.426410174476276,1.98271435463672,8.02268837544857,208.821895846683,1019.73811688479,1.13726478073946,31.4509619158378,2.82816392853398,2456428.78413565,22.1406955303229,0.353031816737193,"False"
3621619,23.2,0.0608912622,0.1361570015,1229932800000,14.710838883,32906.6754972975,31691640,9,1,0.132872,5.139,2458000.5,0.0871629160254597,1.21555280293397,26.9928412626909,89.3785417867607,489.507297426184,1.10960167604732,21.2805318338086,1.32150392982062,2457771.97215562,168.067002083897,0.735433367169131,"False"
3626029,21.9,0.1108038821,0.2477650126,9.97254e+11,20.7512422578,46418.4538064677,59668472,13,2,0.0360908,6.446,2458000.5,0.378540304714145,0.904569905933456,26.0527969141081,132.113340465631,314.240118283898,0.56215373810616,228.854675891841,1.24698607376075,2458122.29443864,220.469763858977,1.14562075003663,"True"
2099799,18.3,0.5815070396,1.30028927,809074800000,3.6316313291,8123.5961200938,36989136,101,0,0.120423,4.57,2458000.5,0.275645195703379,1.46159974080043,7.55917399967717,122.457331089454,645.418058890465,1.05871679420749,249.739413603638,1.86448268739337,2457753.75627939,137.62822126574,0.557778009216033,"False"
3092269,22.1,0.1010543415,0.2259643771,9.65718e+11,11.9563230812,26745.099100324,17058680,26,0,0.0786584,5.041,2455920.5,0.217079886205801,1.25220803645414,22.3868449454392,142.808454998885,511.815173344281,0.980378858394684,112.144478289327,1.52403721451359,2455796.77343376,87.0266576015368,0.703378912445489,"False"
3647009,27.4,0.0088014652,0.0196806745,795859200000,7.3391408326,16416.9241284594,10631156,7,7,0.00184403,5.435,2458000.5,0.221635471193458,1.14962248448415,7.43078591453331,330.783199819839,450.22675606741,0.894825363440914,290.483642842627,1.40441960552739,2457820.16343595,144.196590234732,0.799597081134154,"False"
3601278,25.6,0.0201629919,0.0450858206,1332399600000,15.5049328021,34682.9841850135,2238161,5,9,0.00530294,3.826,2456000.5,0.55762865480517,1.82027641427022,9.95080128540807,4.50081295172481,897.02477842069,0.805238126007139,240.485928622583,2.8353147025333,2456051.3238093,339.603048000281,0.401326706530693,"False"
3646599,19.5,0.3346223745,0.7482383761,1039939200000,27.462053318,61429.8670669282,70440928,74,1,0.0237275,6.161,2457800.5,0.42525559424204,0.959554906843374,18.1486787821941,327.485521632282,343.323216608476,0.55149881472583,243.793303686647,1.36761099896092,2457825.07134421,334.235112898487,1.04857458681724,"True"
3754438,20.6,0.2016299194,0.4508582062,1.311318e+12,12.3463427026,27617.5339913882,62364284,15,4,0.00017745,3.705,2458000.5,0.603021527233827,1.83700084933408,23.0675731811582,268.077507769072,909.415731411695,0.729249791638805,108.358850381073,2.94475190702935,2457652.9278261,137.589419538401,0.395858557934959,"True"
3582145,28.5,0.0053034072,0.0118587791,1.335078e+12,1.463185273,3272.9991372192,8182164.5,14,4,0.00346908,6.184,2458000.5,0.0303596059798009,0.978511757811189,1.06216023567208,22.3546110296536,353.547279408208,0.948804526397439,209.792461170304,1.00821898922494,2457827.62842027,176.026722103281,1.01825136542584,"False"
2470310,19.4,0.3503926411,0.7835017643,1150959600000,21.6881456527,48514.2130105694,32598986,48,0,0.00624191,6.251,2458000.5,0.39522633699663,0.938440358142715,25.1922425906009,262.809481484626,332.053790139979,0.567544012904164,237.354074977114,1.30933670338127,2458157.99854606,189.246109319741,1.08416169515258,"True"
3313555,22.5,0.0840533402,0.1879489824,1137916800000,13.362799294,29891.2457406837,15809378,10,7,0.0628816,2.931,2458000.5,0.645043586719845,2.87417707039694,9.43312277037881,294.776675337983,1779.78977500032,1.02020758404016,152.649670338297,4.72814655675372,2457291.80884564,143.347725193401,0.202271080021198,"False"
3152308,20.6,0.2016299194,0.4508582062,1.05039e+12,28.0063618224,62647.4307606268,36232296,28,0,0.208414,4.307,2457600.5,0.317717460281649,1.38474147416166,55.832202412397,21.1393910425768,595.184313688656,0.944784929844353,273.06025495016,1.82469801847897,2457591.91102489,5.1950815398608,0.60485465043408,"False"
3612646,28.6,0.0050647146,0.0113250461,1350889200000,9.9971065089,22362.5275498104,623299.5,5,7,0.00403207,5.251,2458000.5,0.355400749507356,1.19411912443536,3.54395736183,205.551270829787,476.617415844556,0.769728292609965,265.909539394872,1.61850995626075,2458187.90668911,218.447455257686,0.755322797766606,"False"
3720000,25.1,0.0253837029,0.0567596853,1.273302e+12,15.6128428247,34924.3681145408,50695372,8,2,0.132242,6.071,2458000.5,0.213240992919341,0.991779316344436,14.8378128213838,72.4869188315484,360.762175400384,0.780291310170283,27.624696135849,1.20326732251859,2458124.42561534,236.336199956236,0.997887318980882,"False"
2137099,18.2,0.6089126221,1.3615700154,943257600000,16.6182800586,37173.4306630047,59421000,69,0,0.388359,5.445,2458000.5,0.462623342648866,1.10000902346105,28.7929180495925,94.2846531083093,421.398318636811,0.591119172083585,194.827208202875,1.60889887483852,2458154.77954616,228.199197383298,0.854298615059904,"False"
2342866,20.1,0.2538370294,0.5675968529,1344409200000,18.3362735438,41016.4102900537,59055496,51,0,0.00642268,4.257,2458000.5,0.595478719035583,1.53706471913436,3.40988057811231,232.63797902956,696.043942212797,0.621775389109445,83.9076667469136,2.45235404915928,2458236.15741851,238.115927001908,0.517208725149625,"True"
3683396,20.6,0.2016299194,0.4508582062,1.207638e+12,36.293737275,81185.4609104518,56816624,10,7,0.155957,4.276,2458000.5,0.597620330855161,1.41030062509529,45.3344918939947,352.448921378586,611.738726252026,0.567476298920601,116.589958251067,2.25312495126997,2458203.20330306,240.711836653503,0.588486529544454,"False"
3591267,18.2,0.6089126221,1.3615700154,1049785200000,41.0152049136,91746.911871218,64586540,23,1,0.0871696,3.819,2458000.5,0.740701815348031,1.64087951071334,30.8028613553217,225.795496973875,767.73875667426,0.425477078360582,99.504231881287,2.85628194306611,2458149.85251237,289.967187425119,0.468909504529211,"False"
3345307,18.4,0.5553349116,1.2417666126,1157698800000,22.1603026097,49570.3809076769,53059748,19,1,0.133383,3.602,2458000.5,0.536417075337891,1.87984238117798,34.6700621601947,185.18834699,941.413846557418,0.871462828970274,74.4168917725684,2.88822193338569,2457684.42763137,120.867196845678,0.382403553247549,"False"
